username,description,tags,id,original_sound_path,name,license,preview_url,type,wav_sound_path,pack,bpm
Jagadamba,Synth Arpeggio 01 Arpeggio Loop. Created using my own VSTi plug-ins,"['loop', 'house', 'electronic', 'electro', 'rave', 'synth', 'sequencer', 'minimal', 'techno', 'club', 'dub-step', 'arpeggio', 'drop', 'trance', 'dance', 'glitch-hop', 'acid', 'arp']",270204,/audio/original/270204.wav,Synth Arpeggio Loop 19 - 130 bpm,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/270/270204_4062622-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/270204.wav,https://www.freesound.org/apiv2/packs/16677/,130
zagi2,"Melody rhythm loop. 94 bpm. Recorded in Cubase. <a href=""http://freesound.org/people/zagi2"" rel=""nofollow"">Check out my other stuff.</a>","['riff', 'screaming-guitar-lead', 'melody', 'drums', 'loop', 'music', 'overdrive', 'zagi2', 'guitar', 'clip', 'beat', 'entertainment', 'synthetizer', 'bass', 'distorsion']",256661,/audio/original/256661.wav,riffin loop.wav,http://creativecommons.org/licenses/by-nc/3.0/,https://www.freesound.org/data/previews/256/256661_3162775-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/256661.wav,,94
Jovica,I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 20 of 33 with some distorted kicks and weird sounds.,"['115bpm', 'dance', 'drumloop', 'electronic', 'loop', 'weird']",2710,/audio/original/2710.wav,115 BPM STAB LOOP 20 mastered 16 bit.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/2/2710_2518-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/2710.wav,https://www.freesound.org/apiv2/packs/156/,115
Jagadamba,Created using my own VSTi plug-ins,"['loop', 'percussion-loop', 'rhythm', 'dance', 'beat', '130-bpm', 'drum-loop', 'drum', 'groovy']",270220,/audio/original/270220.wav,Beat 01_130bpm,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/270/270220_4062622-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/270220.wav,https://www.freesound.org/apiv2/packs/15610/,130
kwazi,"Templeblock loop at 111,5 BPM. Sample comes from ""Percussion Instruments - 111,5 BPM""","['111', 'bpm', 'percussion', 'templeblock']",34114,/audio/original/34114.wav,Pudelko akustyczne.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/34/34114_60249-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/34114.wav,https://www.freesound.org/apiv2/packs/2142/,111
mikobuntu,created using linux multimedia studio ( lmms ) 140bpm loopable sample.,"['hard', 'sample', 'dubstep', 'linux', 'open', 'lv2', 'dub', 'able', 'fast', 'creative', 'source', 'lmms', '140', 'beat', 'variation', 'break', 'free', 'ubuntu', 'bpm', 'commons', 'audacity', 'ladspa', 'ultimate', 'weird', 'original', 'loop']",165086,/audio/original/165086.wav,dubbrk.wav,http://creativecommons.org/publicdomain/zero/1.0/,https://www.freesound.org/data/previews/165/165086_1428489-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/165086.wav,https://www.freesound.org/apiv2/packs/6788/,140
Jovica,"High resonant frequencies in an arpeggiated way at 100 BPM, 4 measures long at 4/4. Very rhythmic and groovy! All done on my Virus TI. Sequencing done within Cubase 5, audio editing within Wavelab 6.","['100bpm', 'groove', 'loop', 'multisample', 'rhytmic', 'sequence']",118384,/audio/original/118384.flac,THE REAL VIRUS 04 - RESONANT FREQUENCY LOOP 100 BPM 4_4 - E5.flac,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/118/118384_2518-hq.mp3,flac,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/118384.wav,https://www.freesound.org/apiv2/packs/7435/,100
Jovica,"This is a variation of 20140306_attackloop_120BPM_4/4_Acoustic_Kit_Distorted_loop1 and it is a loop created with the Waldorf Attack VST Drum Synth. The kit used was Acoustic Kit and the loop was created using Cubase 7.5. The following plugins were used to process the signal: AnarchRhythms, StepFilter (2 times used), Guitar Rig 5, Amp Simulater and iZotome Ozone 5. Different variations have different filter settings in the Step Filter. 16 variations are labelled form a till p. Everything is at 120 bpm and measure 4/4. Enjoy!","['loop', 'electronic', 'electro', 'filtered', 'distorted', 'dance', 'drumloop', 'beat', 'granular', '120BPM', 'rhythmic']",222436,/audio/original/222436.flac,20140306_attackloop_120BPM_4_4_Acoustic_Kit_Distorted_loop4i.flac,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/222/222436_2518-hq.mp3,flac,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/222436.wav,https://www.freesound.org/apiv2/packs/14061/,120
kasa90,"A hats/percussion loop for backing up your drums. If you like this make sure to check my soundcloud: <a href=""http://soundcloud.com/beverlyhillsboy"" rel=""nofollow"">http://soundcloud.com/beverlyhillsboy</a> Cheers!","['loop', 'hat', 'hi-hat', 'drums', 'drumloop', 'percussion', 'rattlesnake', 'rattle', 'electronic', '115bpm', 'rhythm', 'rhythmic', 'perc']",202839,/audio/original/202839.wav,Tops Loop 115bpm,http://creativecommons.org/publicdomain/zero/1.0/,https://www.freesound.org/data/previews/202/202839_2580695-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/202839.wav,,115
Danmad,glitchy minimal loops,"['126', 'bpm', 'click', 'glitch', 'loops', 'minimal']",69620,/audio/original/69620.wav,126_MinLoop_DM 001.wav,http://creativecommons.org/licenses/by-nc/3.0/,https://www.freesound.org/data/previews/69/69620_395471-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/69620.wav,https://www.freesound.org/apiv2/packs/4495/,126
oceanictrancer,made in flstudio 11. the sound is a modded .wav file (automated volume and filter).,"['drop', 'wub', 'warble', 'sound', 'yah', 'dub-step', 'glitch-hop', '118', 'dubstep', 'yeah', 'dub', 'subwoofer', 'bpm', 'vexare', 'xkore', 'skrillex', 'effect', 'fx', 'minimal', 'electro', 'hop', 'club', 'deadmau5', 'deep', 'sub', 'electronic', 'rave', 'glitch', 'house', 'dance']",212924,/audio/original/212924.wav,118 bpm electrohouse warble effect,http://creativecommons.org/publicdomain/zero/1.0/,https://www.freesound.org/data/previews/212/212924_1676145-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/212924.wav,https://www.freesound.org/apiv2/packs/12566/,118
oceanictrancer,made in flstudio 11. enjoy!,"['loop', 'kick', 'drop', 'beat', '120', 'sub-bass', 'trance', 'sub', 'dense', 'thick', 'hard', 'house', 'groove', 'tech', 'bpm', 'dry', 'techno', 'effect', 'club', 'bass', 'grit', 'noise', 'minimal', 'electro', 'fx', 'dub', 'electronic', 'rave', 'glitch', 'dance']",212925,/audio/original/212925.wav,120 bpm tech beat,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/212/212925_1676145-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/212925.wav,https://www.freesound.org/apiv2/packs/12569/,120
Shangyne,"This is a short loop i made for my new song, i used nexus for the 2 piano sounds. Delay effect was achieved by playing same notes with a certain offset in starting time.","['130', 'bpm', 'celestial', 'flstudio', 'loop', 'nexus', 'piano', 'reverb']",87071,/audio/original/87071.wav,celestial piano.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/87/87071_1218236-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/87071.wav,,130
Danmad,glitchy minimal loops,"['126', 'bpm', 'click', 'glitch', 'loops', 'minimal']",69621,/audio/original/69621.wav,126_MinLoop_DM 002.wav,http://creativecommons.org/licenses/by-nc/3.0/,https://www.freesound.org/data/previews/69/69621_395471-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/69621.wav,https://www.freesound.org/apiv2/packs/4495/,126
arseniiv,"Two variations of one loop, 110 bpm, each part loops perfectly. <a href=""http://www.freesound.org/people/justinrobert/sounds/74377"" rel=""nofollow"">http://www.freesound.org/people/justinrobert/sounds/74377</a> is used (in an odd way).","['loop', 'drum-loop', '110bpm', '100-bpm', 'percussion']",240288,/audio/original/240288.flac,110bpm 2 vars A.flac,http://creativecommons.org/publicdomain/zero/1.0/,https://www.freesound.org/data/previews/240/240288_1951924-hq.mp3,flac,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/240288.wav,https://www.freesound.org/apiv2/packs/9853/,110
Danmad,glitchy minimal loops,"['126', 'bpm', 'click', 'glitch', 'loops', 'minimal']",69622,/audio/original/69622.wav,126_MinLoop_DM 003 Mix 1.wav,http://creativecommons.org/licenses/by-nc/3.0/,https://www.freesound.org/data/previews/69/69622_395471-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/69622.wav,https://www.freesound.org/apiv2/packs/4495/,126
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237511,/audio/original/237511.wav,Rea-Acid-04-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237511_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237511.wav,https://www.freesound.org/apiv2/packs/14562/,120
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237512,/audio/original/237512.wav,Rea-Acid-03-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237512_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237512.wav,https://www.freesound.org/apiv2/packs/14562/,120
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237513,/audio/original/237513.wav,Rea-Acid-02-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237513_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237513.wav,https://www.freesound.org/apiv2/packs/14562/,120
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237514,/audio/original/237514.wav,Rea-Acid-01-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237514_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237514.wav,https://www.freesound.org/apiv2/packs/14562/,120
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237515,/audio/original/237515.wav,Rea-Acid-08-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237515_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237515.wav,https://www.freesound.org/apiv2/packs/14562/,120
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237516,/audio/original/237516.wav,Rea-Acid-07-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237516_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237516.wav,https://www.freesound.org/apiv2/packs/14562/,120
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237517,/audio/original/237517.wav,Rea-Acid-06-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237517_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237517.wav,https://www.freesound.org/apiv2/packs/14562/,120
Akosombo,"Loops are made in Live 9.1, using Reaktor 5.9.0 (R725), all loops in this pack are made with an 8 year old Reaktor ensemble I never released. Loops are originally recorded at 88.2kHz and rendered to 41.1kHz. I hope you like the quality and can find some use for these somewhere somehow. Thanks in advance, Enjoy!","['loop', 'reaktor', 'acid', 'glitch', '120bpm']",237518,/audio/original/237518.wav,Rea-Acid-05-120bpm.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/237/237518_949812-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/237518.wav,https://www.freesound.org/apiv2/packs/14562/,120
djgriffin,little loop i made from individually crafted sounds,"['arpeggio', 'dance', 'loop', 'rave', 'trance']",36856,/audio/original/36856.wav,house 24 127bpm arp.wav,http://creativecommons.org/licenses/by-nc/3.0/,https://www.freesound.org/data/previews/36/36856_45941-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/36856.wav,https://www.freesound.org/apiv2/packs/2346/,127
RytmenPinnen,Acoustic drumloop recorded at 110bpm with the h4n handy recorder as overhead and a homemade kick mic.,"['acoustic', 'drumloop', 'drums', 'h4n', 'loop']",102019,/audio/original/102019.wav,Hihat6 2m 110bpm.wav,http://creativecommons.org/publicdomain/zero/1.0/,https://www.freesound.org/data/previews/102/102019_401166-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/102019.wav,https://www.freesound.org/apiv2/packs/6504/,110
Jovica,"High resonant frequencies in an arpeggiated way at 100 BPM, 4 measures long at 4/4. Very rhythmic and groovy! All done on my Virus TI. Sequencing done within Cubase 5, audio editing within Wavelab 6.","['100bpm', 'groove', 'loop', 'multisample', 'rhytmic', 'sequence']",118386,/audio/original/118386.flac,THE REAL VIRUS 04 - RESONANT FREQUENCY LOOP 100 BPM 4_4 - G#1.flac,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/118/118386_2518-hq.mp3,flac,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/118386.wav,https://www.freesound.org/apiv2/packs/7435/,100
rap2h,Small techno loop (180bpm) with industrial sounds,"['sliced', 'industrial', 'techno', 'hardtek', 'loop']",151545,/audio/original/151545.wav,39 assassin.wav,http://creativecommons.org/licenses/by/3.0/,https://www.freesound.org/data/previews/151/151545_1677-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/151545.wav,,180
blaerg,"loops used to create sequenced patterns in the track ""incessant subversive decibels""","['loops', 'bpm', 'breaks', 'various', '185']",163668,/audio/original/163668.wav,BR_reverb (1).wav,http://creativecommons.org/publicdomain/zero/1.0/,https://www.freesound.org/data/previews/163/163668_2733-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/163668.wav,https://www.freesound.org/apiv2/packs/10153/,185
pitx,A loop made with the sound Silbido_C.wav. 120 bpm.,"['120-bpm', 'human', 'loop', 'whistle', 'wind-instrument']",16348,/audio/original/16348.wav,Silbido_loop_120.wav,http://creativecommons.org/licenses/by-nc/3.0/,https://www.freesound.org/data/previews/16/16348_40665-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/16348.wav,https://www.freesound.org/apiv2/packs/863/,120
djgriffin,little loop i made from individually crafted sounds,"['dance', 'digital', 'electronica', 'house', 'live', 'loop', 'rave', 'techno']",36858,/audio/original/36858.wav,house 24 127bpm2.wav,http://creativecommons.org/licenses/by-nc/3.0/,https://www.freesound.org/data/previews/36/36858_45941-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/36858.wav,https://www.freesound.org/apiv2/packs/2346/,127
Dr. Fab,drumloop at 140 BPM,"['140', 'bpm', 'drumloop', 'electronic']",25936,/audio/original/25936.wav,140Dr_006.wav,http://creativecommons.org/licenses/sampling+/1.0/,https://www.freesound.org/data/previews/25/25936_176346-hq.mp3,wav,/Users/ffont/ResearchRepos/ffont-ismir2016/data/fsdataset/audio/wav/25936.wav,https://www.freesound.org/apiv2/packs/1615/,140
